card_code,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment,gender,date_of_birth,age
2719000456899,112,6,25699.7,1,1,1,111,3,Leaving Customers,Female,1966-01-17,59.0
2719000456905,1,38,79119.74,5,2,2,522,9,Potential Loyalists,Female,1984-05-01,40.0
2719000456912,109,2,14760.0,1,1,1,111,3,Leaving Customers,Female,1977-08-03,47.0
2719000456943,106,7,47051.1,1,1,1,111,3,Leaving Customers,Female,1980-02-08,45.0
2719000456950,1,289,1470807.02,5,5,5,555,15,Champions,Female,1962-06-25,62.0
2719000456981,59,7,50477.12,2,1,2,212,5,Leaving Customers,Female,1993-04-10,32.0
2719000456998,1,29,56589.28,5,2,2,522,9,Potential Loyalists,Female,1971-06-01,53.0
2719000457001,128,5,28333.86,1,1,1,111,3,Leaving Customers,Female,1991-01-10,34.0
2719000457643,161,1,11250.0,1,1,1,111,3,Leaving Customers,Female,1971-11-10,53.0
2719000457650,1,38,35490.48,5,2,1,521,8,Potential Loyalists,Female,1958-12-11,66.0
2719000457667,14,20,27650.5,4,2,1,421,7,Potential Loyalists,Female,1949-05-13,75.0
2719000457674,2,3,15850.0,5,1,1,511,7,Potential Loyalists,Female,1982-07-08,42.0
2719000457681,9,13,26858.47,4,1,1,411,6,Leaving Customers,Female,1982-10-01,42.0
2719000457698,64,5,19808.7,1,1,1,111,3,Leaving Customers,Male,2000-09-19,24.0
2719000457704,2,16,51540.82,5,2,2,522,9,Potential Loyalists,Male,1971-11-06,53.0
2719000457711,9,17,62911.71,4,2,2,422,8,Potential Loyalists,Female,1978-03-26,47.0
2719000457728,2,21,34287.0,5,2,1,521,8,Potential Loyalists,,,
2719000457735,156,1,8350.18,1,1,1,111,3,Leaving Customers,Female,1958-09-29,66.0
2719000457759,76,3,19438.4,1,1,1,111,3,Leaving Customers,Female,1940-11-12,84.0
2719000457766,153,4,15368.3,1,1,1,111,3,Leaving Customers,,,
2719000457773,75,11,16945.1,1,1,1,111,3,Leaving Customers,Female,1962-09-25,62.0
2719000457780,18,22,87851.86,3,2,2,322,7,Potential Loyalists,Female,1975-10-01,49.0
2719000457797,13,15,12299.779999999999,4,1,1,411,6,Leaving Customers,Female,,
2719000457803,5,27,49776.48,4,2,1,421,7,Potential Loyalists,Female,1953-02-28,72.0
2719000457810,122,2,5288.58,1,1,1,111,3,Leaving Customers,,,
2719000457827,1,53,27520.78,5,3,1,531,9,Potential Loyalists,Female,1960-09-26,64.0
2719000457834,1,70,48177.83,5,3,1,531,9,Potential Loyalists,Female,1986-08-14,38.0
2719000457841,156,4,28071.5,1,1,1,111,3,Leaving Customers,Female,1954-12-04,70.0
2719000457858,5,37,91369.24,4,2,2,422,8,Potential Loyalists,Female,1971-08-29,53.0
2719000457865,12,45,73874.08,4,3,2,432,9,Potential Loyalists,Female,1993-05-18,31.0
2719000457872,6,11,54420.06,4,1,2,412,7,Potential Loyalists,Female,1982-08-11,42.0
2719000457889,7,27,93728.28,4,2,2,422,8,Potential Loyalists,Female,1994-07-29,30.0
2719000457896,1,9,21757.53,5,1,1,511,7,Potential Loyalists,Female,1955-02-02,70.0
2719000457902,1,33,67888.34,5,2,2,522,9,Potential Loyalists,Male,1999-02-06,26.0
2719000457919,7,9,50883.08,4,1,2,412,7,Potential Loyalists,Female,1984-03-27,41.0
2719000457933,6,13,57065.0,4,1,2,412,7,Potential Loyalists,Female,1956-07-09,68.0
2719000457940,109,2,22884.36,1,1,1,111,3,Leaving Customers,Female,1989-08-21,35.0
2719000457964,165,1,13363.4,1,1,1,111,3,Leaving Customers,Female,1961-03-22,64.0
2719000458008,135,1,1237.64,1,1,1,111,3,Leaving Customers,Female,,
2719000458022,33,63,84760.02,2,3,2,232,7,Leaving Customers,Female,1992-07-28,32.0
2719000458084,140,5,13780.0,1,1,1,111,3,Leaving Customers,Female,1978-04-17,47.0
2719000458091,12,10,16700.94,4,1,1,411,6,Leaving Customers,Female,1972-05-22,52.0
2719000458121,12,14,88553.72,4,1,2,412,7,Potential Loyalists,Female,1999-10-10,25.0
2719000458145,76,1,200.0,1,1,1,111,3,Leaving Customers,Female,1980-05-03,44.0
2719000458152,12,31,48610.5,4,2,1,421,7,Potential Loyalists,Female,1976-08-04,48.0
2719000458169,6,65,265593.4,4,3,4,434,11,Potential Loyalists,Female,1975-03-24,50.0
2719000458176,47,3,3810.0,2,1,1,211,4,Leaving Customers,Female,1975-05-16,49.0
2719000458183,197,1,13902.32,1,1,1,111,3,Leaving Customers,Female,1994-05-27,30.0
2719000458190,7,50,189578.94,4,3,3,433,10,Potential Loyalists,Female,1972-06-04,52.0
2719000458206,1,56,187733.72,5,3,3,533,11,Potential Loyalists,Female,1961-11-10,63.0
2719000458213,47,2,4110.0,2,1,1,211,4,Leaving Customers,Female,1989-06-27,35.0
2719000458220,11,24,62338.08,4,2,2,422,8,Potential Loyalists,Female,1953-03-14,72.0
2719000458237,1,102,331846.09,5,5,5,555,15,Champions,Male,1984-07-08,40.0
2719000458244,154,1,28730.34,1,1,1,111,3,Leaving Customers,Male,1992-06-10,32.0
2719000458268,15,26,58751.2,3,2,2,322,7,Potential Loyalists,Female,1980-07-05,44.0
2719000458275,162,1,1750.0,1,1,1,111,3,Leaving Customers,Female,1978-03-01,47.0
2719000458282,176,3,5340.0,1,1,1,111,3,Leaving Customers,Female,1993-08-23,31.0
2719000458299,122,5,18730.56,1,1,1,111,3,Leaving Customers,Female,1977-07-06,47.0
2719000458305,9,5,31143.519999999997,4,1,1,411,6,Leaving Customers,Male,2006-06-20,18.0
2719000458312,5,86,162857.98,4,4,3,443,11,Potential Loyalists,Female,1976-07-30,48.0
2719000458329,181,1,7707.58,1,1,1,111,3,Leaving Customers,Female,,
2719000458336,151,3,24290.0,1,1,1,111,3,Leaving Customers,Female,1970-01-17,55.0
2719000458343,38,4,8046.2,2,1,1,211,4,Leaving Customers,Female,1988-09-19,36.0
2719000458350,89,25,52351.56,1,2,2,122,5,Leaving Customers,Female,1989-11-01,35.0
2719000458367,23,74,34185.0,3,3,1,331,7,Potential Loyalists,Female,2011-10-19,13.0
2719000458374,11,17,26298.96,4,2,1,421,7,Potential Loyalists,Female,1985-04-17,40.0
2719000458381,94,10,43288.82,1,1,1,111,3,Leaving Customers,Female,1988-09-15,36.0
2719000458398,30,7,15530.0,2,1,1,211,4,Leaving Customers,Female,1970-05-09,54.0
2719000458404,43,18,54158.82,2,2,2,222,6,Leaving Customers,Male,2004-04-05,21.0
2719000458428,94,3,9840.0,1,1,1,111,3,Leaving Customers,Female,1988-06-29,36.0
2719000458435,71,6,40706.64,1,1,1,111,3,Leaving Customers,Female,1982-03-23,43.0
2719000458442,50,8,13241.76,2,1,1,211,4,Leaving Customers,Female,1962-03-25,63.0
2719000458459,13,16,63852.0,4,2,2,422,8,Potential Loyalists,Female,1980-01-17,45.0
2719000458473,137,2,5865.139999999999,1,1,1,111,3,Leaving Customers,Female,1981-06-14,43.0
2719000458480,4,7,16384.16,5,1,1,511,7,Potential Loyalists,Female,1974-08-01,50.0
2719000458497,111,11,89917.54000000001,1,1,2,112,4,Leaving Customers,Female,1992-10-21,32.0
2719000458527,10,66,62938.0,4,3,2,432,9,Potential Loyalists,Male,,
2719000458534,57,43,99519.39,2,3,2,232,7,Leaving Customers,Male,,
2719000458541,112,6,18389.24,1,1,1,111,3,Leaving Customers,Male,,
2719000458558,194,1,7700.92,1,1,1,111,3,Leaving Customers,Female,1997-06-10,27.0
2719000458565,4,19,113302.82,5,2,3,523,10,Potential Loyalists,Female,1984-08-21,40.0
2719000458572,90,3,8744.24,1,1,1,111,3,Leaving Customers,Male,2002-03-22,23.0
2719000458589,45,4,48949.3,2,1,1,211,4,Leaving Customers,Female,1990-06-15,34.0
2719000458596,5,15,55281.0,4,1,2,412,7,Potential Loyalists,Female,1989-07-02,35.0
2719000458602,162,2,2190.0,1,1,1,111,3,Leaving Customers,Male,1997-07-15,27.0
2719000458619,160,2,9866.84,1,1,1,111,3,Leaving Customers,Female,1978-06-11,46.0
2719000458626,1,19,43453.42,5,2,1,521,8,Potential Loyalists,Female,1950-04-01,75.0
2719000458633,43,21,40893.01,2,2,1,221,5,Leaving Customers,Female,1946-10-15,78.0
2719000458640,191,1,7987.26,1,1,1,111,3,Leaving Customers,Male,1996-06-02,28.0
2719000458657,39,38,74255.13,2,2,2,222,6,Leaving Customers,Female,1956-01-14,69.0
2719000458664,191,1,4435.2,1,1,1,111,3,Leaving Customers,Female,2006-02-26,19.0
2719000458671,192,1,14230.0,1,1,1,111,3,Leaving Customers,Female,1991-01-04,34.0
2719000458688,109,21,117229.73,1,2,3,123,6,Leaving Customers,Female,1992-01-29,33.0
2719000458695,158,2,4340.48,1,1,1,111,3,Leaving Customers,Female,2002-09-08,22.0
2719000458701,93,3,8330.0,1,1,1,111,3,Leaving Customers,Female,1974-04-29,50.0
2719000458718,52,14,21642.8,2,1,1,211,4,Leaving Customers,,,
2719000458725,14,6,32720.0,4,1,1,411,6,Leaving Customers,Female,1985-05-25,39.0
2719000458732,116,3,42910.0,1,1,1,111,3,Leaving Customers,Male,1986-03-27,39.0
2719000458749,5,12,23448.58,4,1,1,411,6,Leaving Customers,Female,2003-07-06,21.0
2719000458756,5,15,73856.94,4,1,2,412,7,Potential Loyalists,,,
2719000458770,126,5,20949.5,1,1,1,111,3,Leaving Customers,,,
2719000458787,185,1,13226.5,1,1,1,111,3,Leaving Customers,Female,1962-03-20,63.0
2719000458794,21,16,38198.37,3,2,1,321,6,Leaving Customers,Female,1991-06-03,33.0
2719000458800,2,14,77329.36,5,1,2,512,8,Potential Loyalists,Female,1990-09-05,34.0
2719000458817,41,10,83912.32,2,1,2,212,5,Leaving Customers,Male,,
2719000458824,194,1,10190.0,1,1,1,111,3,Leaving Customers,Female,,
2719000458831,82,6,14110.0,1,1,1,111,3,Leaving Customers,Female,1973-09-01,51.0
2719000458848,1,15,49376.7,5,1,1,511,7,Potential Loyalists,Female,1983-08-29,41.0
2719000458855,82,1,2950.0,1,1,1,111,3,Leaving Customers,Female,1970-01-09,55.0
2719000458862,7,15,34478.17,4,1,1,411,6,Leaving Customers,Female,1989-02-09,36.0
2719000458879,4,56,260314.26,5,3,4,534,12,Potential Loyalists,Female,1955-10-15,69.0
2719000458886,1,106,147528.1,5,5,3,553,13,Potential Loyalists,Female,1994-06-04,30.0
2719000458893,1,154,470094.81,5,5,5,555,15,Champions,Female,1992-04-04,33.0
2719000458909,182,2,10330.0,1,1,1,111,3,Leaving Customers,Female,1992-06-25,32.0
2719000458916,180,2,1790.0,1,1,1,111,3,Leaving Customers,Female,1997-09-27,27.0
2719000458923,172,3,12874.14,1,1,1,111,3,Leaving Customers,Female,1977-09-19,47.0
2719000458930,67,2,5802.860000000001,1,1,1,111,3,Leaving Customers,Female,1968-05-06,56.0
2719000458947,53,3,26722.78,2,1,1,211,4,Leaving Customers,Female,1969-03-04,56.0
2719000458954,178,2,3460.0,1,1,1,111,3,Leaving Customers,Female,1987-12-07,37.0
2719000458961,39,4,38577.54,2,1,1,211,4,Leaving Customers,Male,1995-05-12,29.0
2719000458978,69,5,17525.0,1,1,1,111,3,Leaving Customers,Female,1962-12-11,62.0
2719000458992,1,14,16150.7,5,1,1,511,7,Potential Loyalists,Female,1963-08-23,61.0
2719000459005,18,19,91029.31,3,2,2,322,7,Potential Loyalists,Female,,
2719000461190,50,3,6396.2,2,1,1,211,4,Leaving Customers,Female,1967-12-14,57.0
2719000461510,149,1,1330.0,1,1,1,111,3,Leaving Customers,,,
2719000461602,135,1,2360.0,1,1,1,111,3,Leaving Customers,Female,1972-09-26,52.0
2719000461992,16,1,8320.0,3,1,1,311,5,Leaving Customers,Female,1999-06-24,25.0
2719000462241,3,7,13573.39,5,1,1,511,7,Potential Loyalists,Female,1983-05-08,41.0
2719000463194,68,1,1800.0,1,1,1,111,3,Leaving Customers,,,
2719000464573,69,1,2223.68,1,1,1,111,3,Leaving Customers,Female,,
2719000464856,69,1,620.0,1,1,1,111,3,Leaving Customers,Female,,
2719000471397,40,1,2030.0,2,1,1,211,4,Leaving Customers,Female,1975-08-24,49.0
2719000472714,66,1,3140.0,1,1,1,111,3,Leaving Customers,,,
2719000473032,42,1,1150.0,2,1,1,211,4,Leaving Customers,,,
2719000473131,75,1,1690.0,1,1,1,111,3,Leaving Customers,Female,1999-03-25,26.0
2719000475104,57,1,2500.0,2,1,1,211,4,Leaving Customers,Female,1992-10-02,32.0
2719000475357,13,1,3820.0,4,1,1,411,6,Leaving Customers,Female,1997-11-14,27.0
2719000475432,5,1,2020.0,4,1,1,411,6,Leaving Customers,Female,1984-03-30,41.0
2719000476521,10,2,5950.0,4,1,1,411,6,Leaving Customers,,,
2719000476989,35,5,24101.1,2,1,1,211,4,Leaving Customers,,,
2719000477931,107,1,4500.0,1,1,1,111,3,Leaving Customers,Female,1976-03-04,49.0
2719000482010,22,6,27839.46,3,1,1,311,5,Leaving Customers,,,
2719000482027,1,21,20463.16,5,2,1,521,8,Potential Loyalists,Female,1993-02-16,32.0
2719000482034,103,2,17000.0,1,1,1,111,3,Leaving Customers,Female,1973-09-20,51.0
2719000482058,108,7,14480.0,1,1,1,111,3,Leaving Customers,Female,,
2719000482065,61,2,11969.76,1,1,1,111,3,Leaving Customers,Female,2001-09-14,23.0
2719000482072,28,2,11370.0,3,1,1,311,5,Leaving Customers,Female,1969-01-21,56.0
2719000482089,110,2,19930.0,1,1,1,111,3,Leaving Customers,Female,1984-09-08,40.0
2719000482096,3,80,83675.78,5,4,2,542,11,Potential Loyalists,Female,1966-03-17,59.0
2719000482126,14,13,74733.82,4,1,2,412,7,Potential Loyalists,Female,1994-08-05,30.0
2719000482133,115,1,13800.0,1,1,1,111,3,Leaving Customers,Female,1977-12-08,47.0
2719000482140,40,2,1080.0,2,1,1,211,4,Leaving Customers,Female,1987-05-06,37.0
2719000482157,8,23,174153.02,4,2,3,423,9,Potential Loyalists,Male,2004-02-04,21.0
2719000482164,1,17,42870.0,5,2,1,521,8,Potential Loyalists,Female,1974-04-19,51.0
2719000482171,81,5,12812.3,1,1,1,111,3,Leaving Customers,Male,1953-09-01,71.0
2719000482188,57,66,57207.5,2,3,2,232,7,Leaving Customers,Female,1965-08-09,59.0
2719000482195,2,19,51400.36,5,2,2,522,9,Potential Loyalists,Female,1966-02-01,59.0
2719000482201,19,2,68010.0,3,1,2,312,6,Leaving Customers,,,
2719000482218,19,2,5156.68,3,1,1,311,5,Leaving Customers,Female,1960-11-30,64.0
2719000482225,29,12,15352.36,3,1,1,311,5,Leaving Customers,Female,1980-02-22,45.0
2719000482232,81,1,5290.96,1,1,1,111,3,Leaving Customers,Female,1992-02-11,33.0
2719000482249,79,2,10240.76,1,1,1,111,3,Leaving Customers,Female,1974-05-01,50.0
2719000482256,11,5,38403.08,4,1,1,411,6,Leaving Customers,Female,1987-10-17,37.0
2719000482263,60,3,48936.32,1,1,1,111,3,Leaving Customers,Female,1955-02-19,70.0
2719000482270,1,19,23650.76,5,2,1,521,8,Potential Loyalists,Male,2002-09-20,22.0
2719000482287,16,5,8934.64,3,1,1,311,5,Leaving Customers,Female,1969-01-03,56.0
2719000482294,13,1,3600.0,4,1,1,411,6,Leaving Customers,Male,1949-01-05,76.0
2719000482300,1,24,21233.760000000002,5,2,1,521,8,Potential Loyalists,,,
2719000482317,46,1,4380.0,2,1,1,211,4,Leaving Customers,Female,1958-09-29,66.0
2719000482324,6,4,18397.34,4,1,1,411,6,Leaving Customers,Female,1989-11-25,35.0
2719000482331,26,2,18478.8,3,1,1,311,5,Leaving Customers,Female,1981-07-01,43.0
2719000482348,79,1,4470.0,1,1,1,111,3,Leaving Customers,Female,1990-10-14,34.0
2719000482355,7,22,19926.8,4,2,1,421,7,Potential Loyalists,Female,1960-11-11,64.0
2719000482362,1,12,44628.04,5,1,1,511,7,Potential Loyalists,Female,1983-08-27,41.0
2719000482379,8,2,35963.380000000005,4,1,1,411,6,Leaving Customers,Female,1957-11-17,67.0
2719000482393,68,3,26434.0,1,1,1,111,3,Leaving Customers,Female,1960-07-21,64.0
2719000482416,31,2,17690.0,2,1,1,211,4,Leaving Customers,Female,1989-09-30,35.0
2719000482430,105,1,2460.0,1,1,1,111,3,Leaving Customers,Female,1989-06-28,35.0
2719000482447,105,1,25060.0,1,1,1,111,3,Leaving Customers,Female,1969-06-03,55.0
2719000482461,1,51,117971.09,5,3,3,533,11,Potential Loyalists,Female,1991-09-06,33.0
2719000482478,109,1,19130.0,1,1,1,111,3,Leaving Customers,Male,1987-08-10,37.0
2719000482485,109,1,15300.0,1,1,1,111,3,Leaving Customers,Female,2001-11-23,23.0
2719000482492,17,4,4695.67,3,1,1,311,5,Leaving Customers,Female,1982-03-31,43.0
2719000482508,1,17,64169.18,5,2,2,522,9,Potential Loyalists,Male,,
2719000482515,98,3,49684.119999999995,1,1,1,111,3,Leaving Customers,Female,,
2719000482522,6,7,45231.479999999996,4,1,1,411,6,Leaving Customers,Male,1997-01-08,28.0
2719000482539,107,1,3502.9,1,1,1,111,3,Leaving Customers,Female,1941-02-17,84.0
2719000482546,107,1,4560.0,1,1,1,111,3,Leaving Customers,Male,1963-05-01,62.0
2719000482553,3,39,81655.26,5,2,2,522,9,Potential Loyalists,Female,1979-01-11,46.0
2719000482560,51,2,2480.0,2,1,1,211,4,Leaving Customers,Male,1984-09-19,40.0
2719000482577,9,3,18650.0,4,1,1,411,6,Leaving Customers,Female,1987-10-27,37.0
2719000482584,5,11,33922.32,4,1,1,411,6,Leaving Customers,Female,1993-08-02,31.0
2719000482591,110,1,11360.0,1,1,1,111,3,Leaving Customers,Female,1980-06-05,44.0
2719000482607,26,6,59691.479999999996,3,1,2,312,6,Leaving Customers,,,
2719000482614,110,1,9810.0,1,1,1,111,3,Leaving Customers,Female,1975-09-03,49.0
2719000482621,105,2,83020.0,1,1,2,112,4,Leaving Customers,,,
2719000482638,4,3,9740.0,5,1,1,511,7,Potential Loyalists,Female,1962-03-17,63.0
2719000482645,7,13,18023.98,4,1,1,411,6,Leaving Customers,Female,1987-09-15,37.0
2719000482669,3,3,31930.0,5,1,1,511,7,Potential Loyalists,Female,1981-09-12,43.0
2719000482676,3,15,33525.34,5,1,1,511,7,Potential Loyalists,Female,1978-02-22,47.0
2719000482713,57,30,24399.32,2,2,1,221,5,Leaving Customers,Male,2010-02-23,15.0
2719000482720,10,28,37333.14,4,2,1,421,7,Potential Loyalists,Female,1976-10-18,48.0
2719000482737,128,1,31000.0,1,1,1,111,3,Leaving Customers,Female,1981-06-26,43.0
2719000482744,3,43,105870.9,5,3,3,533,11,Potential Loyalists,Female,1974-09-11,50.0
2719000482751,10,5,28574.34,4,1,1,411,6,Leaving Customers,Female,1984-10-13,40.0
2719000482768,1,5,5045.0,5,1,1,511,7,Potential Loyalists,Female,1974-07-22,50.0
2719000482775,47,21,23930.36,2,2,1,221,5,Leaving Customers,Male,2007-08-09,17.0
2719000482782,18,12,40036.56,3,1,1,311,5,Leaving Customers,Male,1991-01-02,34.0
2719000482799,2,18,110008.28,5,2,3,523,10,Potential Loyalists,Male,1999-09-05,25.0
2719000482805,108,2,5107.26,1,1,1,111,3,Leaving Customers,Male,1979-02-09,46.0
2719000482812,1,22,49840.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000482829,11,6,37761.0,4,1,1,411,6,Leaving Customers,Female,1995-12-23,29.0
2719000482836,1,63,112373.66,5,3,3,533,11,Potential Loyalists,Female,1989-11-14,35.0
2719000482843,98,1,7400.0,1,1,1,111,3,Leaving Customers,Female,1957-01-14,68.0
2719000482850,6,11,41926.32,4,1,1,411,6,Leaving Customers,Female,1981-02-22,44.0
2719000482881,15,13,17571.4,3,1,1,311,5,Leaving Customers,Female,1986-08-30,38.0
2719000482898,12,3,4040.0,4,1,1,411,6,Leaving Customers,,,
2719000482904,7,5,40219.06,4,1,1,411,6,Leaving Customers,Female,1974-12-08,50.0
2719000482911,41,7,28710.0,2,1,1,211,4,Leaving Customers,,,
2719000482928,1,17,75576.94,5,2,2,522,9,Potential Loyalists,Female,1988-10-22,36.0
2719000482935,3,3,12950.0,5,1,1,511,7,Potential Loyalists,Female,1950-05-05,74.0
2719000482942,9,18,90109.42,4,2,2,422,8,Potential Loyalists,Female,1960-06-24,64.0
2719000482959,38,21,229404.46,2,2,4,224,8,Leaving Customers,Female,2005-08-28,19.0
2719000482966,78,3,5250.0,1,1,1,111,3,Leaving Customers,Female,1974-03-13,51.0
2719000482980,129,2,2640.0,1,1,1,111,3,Leaving Customers,Female,1959-06-18,65.0
2719000482997,1,38,69257.22,5,2,2,522,9,Potential Loyalists,Male,1970-05-03,54.0
2719000483000,61,19,30596.14,1,2,1,121,4,Leaving Customers,,,
2719000484083,4,1,8400.0,5,1,1,511,7,Potential Loyalists,Female,1974-03-10,51.0
2719000484120,80,1,2585.0,1,1,1,111,3,Leaving Customers,Female,2000-02-25,25.0
2719000484144,106,1,8250.0,1,1,1,111,3,Leaving Customers,Female,1985-12-25,39.0
2719000484274,64,3,28810.0,1,1,1,111,3,Leaving Customers,Female,1972-03-21,53.0
2719000484311,41,18,21565.32,2,2,1,221,5,Leaving Customers,Female,1993-09-27,31.0
2719000484342,28,3,3060.0,3,1,1,311,5,Leaving Customers,Female,2003-03-22,22.0
2719000484410,5,2,2068.02,4,1,1,411,6,Leaving Customers,Female,2000-05-31,24.0
2719000484496,23,2,11420.0,3,1,1,311,5,Leaving Customers,Female,1999-06-10,25.0
2719000484540,9,1,7966.74,4,1,1,411,6,Leaving Customers,Male,1954-08-06,70.0
2719000484731,52,2,12550.0,2,1,1,211,4,Leaving Customers,Female,1988-03-01,37.0
2719000484793,28,1,560.0,3,1,1,311,5,Leaving Customers,Male,1956-01-01,69.0
2719000485011,5,2,1576.48,4,1,1,411,6,Leaving Customers,Female,1977-09-07,47.0
2719000485059,7,1,6500.0,4,1,1,411,6,Leaving Customers,Female,1983-02-26,42.0
2719000485189,28,1,4206.28,3,1,1,311,5,Leaving Customers,Female,1977-12-12,47.0
2719000485400,3,1,2550.0,5,1,1,511,7,Potential Loyalists,,,
2719000487015,87,1,3790.0,1,1,1,111,3,Leaving Customers,,,
2719000487039,53,2,11700.0,2,1,1,211,4,Leaving Customers,,,
2719000487046,33,1,7150.0,2,1,1,211,4,Leaving Customers,,,
2719000487053,32,1,520.0,2,1,1,211,4,Leaving Customers,,,
2719000487084,37,1,2955.0,2,1,1,211,4,Leaving Customers,,,
2719000487091,8,10,16390.0,4,1,1,411,6,Leaving Customers,,,
2719000487107,12,6,2415.0,4,1,1,411,6,Leaving Customers,,,
2719000487114,70,1,3480.0,1,1,1,111,3,Leaving Customers,,,
2719000487121,51,3,11990.0,2,1,1,211,4,Leaving Customers,Female,1975-10-03,49.0
2719000487190,84,1,5360.0,1,1,1,111,3,Leaving Customers,,,
2719000488104,109,1,1910.0,1,1,1,111,3,Leaving Customers,Female,1997-04-28,27.0
2719000488326,82,1,590.0,1,1,1,111,3,Leaving Customers,Female,1990-06-03,34.0
2719000488791,10,4,15590.0,4,1,1,411,6,Leaving Customers,,,
2719000489033,24,1,500.0,3,1,1,311,5,Leaving Customers,Female,1967-04-10,58.0
2719000489309,5,2,1150.0,4,1,1,411,6,Leaving Customers,,,
2719000491548,72,1,1750.0,1,1,1,111,3,Leaving Customers,,,
2719000492453,30,2,1820.0,2,1,1,211,4,Leaving Customers,Male,1973-07-25,51.0
2719000494174,9,1,2500.0,4,1,1,411,6,Leaving Customers,Female,1961-11-15,63.0
2719000494594,30,1,5690.0,2,1,1,211,4,Leaving Customers,Female,,
2719000494822,112,1,1240.0,1,1,1,111,3,Leaving Customers,,,
2719000496628,7,3,4230.0,4,1,1,411,6,Leaving Customers,Female,1973-08-16,51.0
2719000497823,29,1,4370.0,3,1,1,311,5,Leaving Customers,Male,1977-11-02,47.0
